Repor + Infinitivo Pessoal	Repor	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	repor	repores	repor	repormos	reporem						/ʁɨˈpɔɾ/	/ʁɨˈpɔɾɨʃ/	/ʁɨˈpɔɾ/	/ʁɨˈpɔɾmuʃ/	/ʁɨˈpɔɾɐ̃j̃/							Portugues::Verbos::-OR Portugues::Verbos::Derivados::POR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-OR Portugues::Verbos::Infinitivo-Pessoal::Irregulares Portugues::Verbos::Irregulares
Compôr + Infinitivo Pessoal	Compôr	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	compôr	compores	compôr	compormos	comporem						/kõˈpoɾ/	/kõˈpɔɾɨʃ/	/kõˈpoɾ/	/kõˈpɔɾmuʃ/	/kõˈpɔɾɐ̃j̃/							Portugues::Verbos::-OR Portugues::Verbos::Derivados::POR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-OR Portugues::Verbos::Infinitivo-Pessoal::Irregulares Portugues::Verbos::Irregulares
Sobrepor + Infinitivo Pessoal	Sobrepor	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	sobrepor	sobrepores	sobrepor	sobrepormos	sobreporem						/subɾɨˈpɔɾ/	/subɾɨˈpɔɾɨʃ/	/subɾɨˈpɔɾ/	/subɾɨˈpɔɾmuʃ/	/subɾɨˈpɔɾɐ̃j̃/							Portugues::Verbos::-OR Portugues::Verbos::Derivados::POR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-OR Portugues::Verbos::Infinitivo-Pessoal::Irregulares Portugues::Verbos::Irregulares
Lembrar-se + Infinitivo Pessoal	Lembrar-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	lembrar-me	lembrares-te	lembrar-se	lembrarmos-nos	lembrarem-se						/lẽˈbɾaɾmɨ/	/lẽbɾɐˈɾɛstɨ/	/lẽˈbɾaɾsɨ/	/lẽbɾɐɾˈmɔsnuʃ/	/lẽbɾɐˈɾẽsɨ/							Portugues::Verbos::-AR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Preparar-se + Infinitivo Pessoal	Preparar-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	preparar-me	preparares-te	preparar-se	prepararmos-nos	prepararem-se						/pɾɨpɐˈɾaɾmɨ/	/pɾɨpɐɾɐˈɾɛstɨ/	/pɾɨpɐˈɾaɾsɨ/	/pɾɨpɐɾɐɾˈmɔsnuʃ/	/pɾɨpɐɾɐˈɾẽsɨ/							Portugues::Verbos::-AR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Queixar-se + Infinitivo Pessoal	Queixar-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	queixar-me	queixares-te	queixar-se	queixarmos-nos	queixarem-se						/kɐjˈʃaɾmɨ/	/kɐjʃɐˈɾɛstɨ/	/kɐjˈʃaɾsɨ/	/kɐjʃɐɾˈmɔsnuʃ/	/kɐjʃɐˈɾẽsɨ/							Portugues::Verbos::-AR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Arriscar-se + Infinitivo Pessoal	Arriscar-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	arriscar-me	arriscares-te	arriscar-se	arriscarmos-nos	arriscarem-se						/ɐʁiˈʃkaɾmɨ/	/ɐʁiʃkɐˈɾɛstɨ/	/ɐʁiˈʃkaɾsɨ/	/ɐʁiʃkɐɾˈmɔsnuʃ/	/ɐʁiʃkɐˈɾẽsɨ/							Portugues::Verbos::-AR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Expressar-se + Infinitivo Pessoal	Expressar-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	expressar-me	expressares-te	expressar-se	expressarmos-nos	expressarem-se						/iʃpɾɨˈsaɾmɨ/	/iʃpɾɨsɐˈɾɛstɨ/	/iʃpɾɨˈsaɾsɨ/	/iʃpɾɨsɐɾˈmɔsnuʃ/	/iʃpɾɨsɐˈɾẽsɨ/							Portugues::Verbos::-AR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Enganar-se + Infinitivo Pessoal	Enganar-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	enganar-me	enganares-te	enganar-se	enganarmos-nos	enganarem-se						/ẽɡɐˈnaɾmɨ/	/ẽɡɐnɐˈɾɛstɨ/	/ẽɡɐˈnaɾsɨ/	/ẽɡɐnɐɾˈmɔsnuʃ/	/ẽɡɐnɐˈɾẽsɨ/							Portugues::Verbos::-AR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-AR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Defender-se + Infinitivo Pessoal	Defender-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	defender-me	defenderes-te	defender-se	defendermos-nos	defenderem-se						/dɨfẽˈdɛɾmɨ/	/dɨfẽdɨˈɾɛstɨ/	/dɨfẽˈdɛɾsɨ/	/dɨfẽdɨɾˈmɔsnuʃ/	/dɨfẽdɨˈɾẽsɨ/							Portugues::Verbos::-ER Portugues::Verbos::Imperativo::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Esconder-se + Infinitivo Pessoal	Esconder-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	esconder-me	esconderes-te	esconder-se	escondermos-nos	esconderem-se						/ʃkõˈdɛɾmɨ/	/ʃkõdɨˈɾɛstɨ/	/ʃkõˈdɛɾsɨ/	/ʃkõdɨɾˈmɔsnuʃ/	/ʃkõdɨˈɾẽsɨ/							Portugues::Verbos::-ER Portugues::Verbos::Imperativo::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Perder-se + Infinitivo Pessoal	Perder-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	perder-me	perderes-te	perder-se	perdermos-nos	perderem-se						/pɨɾˈdɛɾmɨ/	/pɨɾdɨˈɾɛstɨ/	/pɨɾˈdɛɾsɨ/	/pɨɾdɨɾˈmɔsnuʃ/	/pɨɾdɨˈɾẽsɨ/							Portugues::Verbos::-ER Portugues::Verbos::Imperativo::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Render-se + Infinitivo Pessoal	Render-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	render-me	renderes-te	render-se	rendermos-nos	renderem-se						/ʁẽˈdɛɾmɨ/	/ʁẽdɨˈɾɛstɨ/	/ʁẽˈdɛɾsɨ/	/ʁẽdɨɾˈmɔsnuʃ/	/ʁẽdɨˈɾẽsɨ/							Portugues::Verbos::-ER Portugues::Verbos::Imperativo::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Surpreender-se + Infinitivo Pessoal	Surpreender-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	surpreender-me	surpreenderes-te	surpreender-se	surpreendermos-nos	surpreenderem-se						/suɾpɾɨẽˈdɛɾmɨ/	/suɾpɾɨẽdɨˈɾɛstɨ/	/suɾpɾɨẽˈdɛɾsɨ/	/suɾpɾɨẽdɨɾˈmɔsnuʃ/	/suɾpɾɨẽdɨˈɾẽsɨ/							Portugues::Verbos::-ER Portugues::Verbos::Imperativo::-ER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Divertir-se + Infinitivo Pessoal	Divertir-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	divertir-me	divertires-te	divertir-se	divertirmos-nos	divertirem-se						/divɨɾˈtiɾmɨ/	/divɨɾtiˈɾɛstɨ/	/divɨɾˈtiɾsɨ/	/divɨɾtiɾˈmɔsnuʃ/	/divɨɾtiˈɾẽsɨ/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Esquecer-se + Infinitivo Pessoal	Esquecer-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	esquecer-me	esqueceres-te	esquecer-se	esquecermos-nos	esquecerem-se						/skɨˈsɛɾmɨ/	/skɨsɨˈɾɛstɨ/	/skɨˈsɛɾsɨ/	/skɨsɨɾˈmɔsnuʃ/	/skɨsɨˈɾẽsɨ/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Sentir-se + Infinitivo Pessoal	Sentir-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	sentir-me	sentires-te	sentir-se	sentirmos-nos	sentirem-se						/sẽˈtiɾmɨ/	/sẽtiˈɾɛstɨ/	/sẽˈtiɾsɨ/	/sẽtiɾˈmɔsnuʃ/	/sẽtiˈɾẽsɨ/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Vestir-se + Infinitivo Pessoal	Vestir-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	vestir-me	vestires-te	vestir-se	vestirmos-nos	vestirem-se						/vɨˈʃtiɾmɨ/	/vɨʃtiˈɾɛstɨ/	/vɨˈʃtiɾsɨ/	/vɨʃtiɾˈmɔsnuʃ/	/vɨʃtiˈɾẽsɨ/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Reunir-se + Infinitivo Pessoal	Reunir-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	reunir-me	reunires-te	reunir-se	reunirmos-nos	reunirem-se						/ʁewˈniɾmɨ/	/ʁewniˈɾɛstɨ/	/ʁewˈniɾsɨ/	/ʁewniɾˈmɔsnuʃ/	/ʁewniˈɾẽsɨ/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Arrepender-se + Infinitivo Pessoal	Arrepender-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	arrepender-me	arrependeres-te	arrepender-se	arrependeremos-nos	arrependerem-se						/ɐʁɨpẽˈdɛɾmɨ/	/ɐʁɨpẽdɨˈɾɛstɨ/	/ɐʁɨpẽˈdɛɾsɨ/	/ɐʁɨpẽdɨɾɨˈmɔsnuʃ/	/ɐʁɨpẽdɨˈɾẽsɨ/							Portugues::Verbos::-IR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-IR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Abster-se + Infinitivo Pessoal	Abster-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	abster-me	absteres-te	abster-se	abstermos-nos	absterem-se						/ɐbˈʃtɛɾmɨ/	/ɐbʃtɨˈɾɛstɨ/	/ɐbˈʃtɛɾsɨ/	/ɐbʃtɨɾˈmɔsnuʃ/	/ɐbʃtɨˈɾẽsɨ/							Portugues::Verbos::-ER Portugues::Verbos::Derivados::TER Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-ER Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Opor-se + Infinitivo Pessoal	Opor-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	opor-me	opores-te	opor-se	opormos-nos	oporem-se						/oˈpɔɾmɨ/	/opuˈɾɛstɨ/	/oˈpɔɾsɨ/	/opuɾˈmɔsnuʃ/	/opuˈɾẽsɨ/							Portugues::Verbos::-OR Portugues::Verbos::Derivados::POR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-OR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
Sobrepor-se + Infinitivo Pessoal	Sobrepor-se	<span style="color: rgb(125, 121, 255);"><b>Infinitivo Pessoal</b></span>	sobrepor-me	sobrepores-te	sobrepor-se	sobrepormos-nos	sobreporem-se						/subɾɨˈpɔɾmɨ/	/subɾɨpuˈɾɛstɨ/	/subɾɨˈpɔɾsɨ/	/subɾɨpuɾˈmɔsnuʃ/	/subɾɨpuˈɾẽsɨ/							Portugues::Verbos::-OR Portugues::Verbos::Derivados::POR Portugues::Verbos::Infinitivo-Pessoal Portugues::Verbos::Infinitivo-Pessoal::-OR Portugues::Verbos::Infinitivo-Pessoal::Reflexos Portugues::Verbos::Reflexos
